Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix1InH2O_1,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix1InH2O_2,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix1InMatrix_1,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix1InMatrix_2,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix2InH2O_1,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix2InH2O_2,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix2InMatrix_1,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_4uMStdsMix2InMatrix_2,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_H2OinMatrix_1,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211215_Std_H2OinMatrix_2,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211102_Poo_TruePooDiatoms_Full1,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211102_Poo_TruePooDiatoms_Full2,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211102_Poo_TruePooDiatoms_Full3,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211102_Poo_TruePooDiatoms_Half1,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,211102_Poo_TruePooDiatoms_Half2,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
