Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
HILIC_Standards_Pos,250807_Std_4uMStdsMix1InH2O_1,Trimethylamine,7.38,45535964,0,1816066,2.7,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix1InH2O_2,Trimethylamine,7.44,43960832,0,1974982,3.1,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix1InMatrix_1,Trimethylamine,7.29,36466748,0,2231531,2.6,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix1InMatrix_2,Trimethylamine,7.32,39999524,0,2009013,2.9,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix2InH2O_1,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix2InH2O_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix2InMatrix_1,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix2InMatrix_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_H2OinMatrix_1,Trimethylamine,7.21,711470,0,71756,2.4,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_H2OinMatrix_2,Trimethylamine,7.32,593761,0,62483,2.6,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Poo_P1-NetTraps_Full1,Trimethylamine,7.32,1201875,0,121474,3,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Poo_P1-NetTraps_Full2,Trimethylamine,7.38,1007607,0,96074,2.4,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Poo_P1-NetTraps_Full3,Trimethylamine,7.23,531678,0,72483,2.6,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Poo_P1-NetTraps_Half1,Trimethylamine,7.15,158224,0,45751,2.9,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Poo_P1-NetTraps_Half2,Trimethylamine,7.29,400335,0,67746,2.4,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Poo_P1-NetTraps_Half3,Trimethylamine,7.36,645475,0,68299,2.4,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Blk_PNT_FltBlk_A,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Blk_PNT_FltBlk_B,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Blk_PNT_FltBlk_C,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_150m_A,Trimethylamine,7.3,556545,0,99717,3.3,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_150m_B,Trimethylamine,7.23,353802,0,56635,2.6,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_150m_C,Trimethylamine,7.21,417380,0,59729,2.6,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_175m_A,Trimethylamine,7.26,745406,0,96452,2.3,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_175m_B,Trimethylamine,7.35,1004065,0,94481,2.7,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_175m_C,Trimethylamine,7.26,1090352,0,100846,2.7,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_200m_A,Trimethylamine,7.24,1497566,0,119625,2.7,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_200m_B,Trimethylamine,7.26,567803,0,79575,2.4,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_200m_C,Trimethylamine,7.33,1876157,0,158896,3.3,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_300m_A,Trimethylamine,7.29,401997,0,73648,2.6,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_300m_B,Trimethylamine,7.18,369866,0,69763,2.8,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Smp_PNT_300m_C,Trimethylamine,7.27,1084145,0,103458,3.5,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix1InH2O_1,Propylamine,19.7,487628,0,55393,2.7,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix1InH2O_2,Propylamine,19.76,296994,0,53887,2.2,HILIC_Standards_Pos
HILIC_Standards_Pos,250807_Std_4uMStdsMix1InMatrix_1,Propylamine,19.67,165617,0,55649,2.2,HILIC_Standards_Pos
